gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn_Probability,Predicted_Churn,Risk_Category
1,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,3,50.6,50.6,0.64794886,1,High
1,0,0,0,10,1,0,1,0,0,0,0,2,2,0,1,2,89.5,863.1,0.8337766,1,High
0,0,1,1,28,1,0,1,0,0,0,0,0,0,1,1,0,70.4,1992.2,0.24988407,0,Low
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.8,69.8,0.90469015,1,High
0,0,1,0,21,1,2,1,0,0,0,0,2,2,0,1,2,94.3,1948.35,0.8042542,1,High
1,1,1,0,51,1,2,1,2,0,2,0,2,0,0,1,0,93.8,4750.95,0.5662494,1,Medium
0,0,1,1,53,1,0,2,1,1,1,1,1,1,1,0,0,19.55,1007.9,0.09157913,0,Low
1,0,0,1,53,1,0,1,2,2,2,0,0,2,1,0,2,95.95,5036.9,0.3707341,1,Medium
1,0,1,0,24,1,2,1,0,0,2,0,2,2,0,1,2,101.05,2391.8,0.8358836,1,High
0,0,1,0,70,1,2,0,2,2,2,2,2,2,2,1,1,94.8,6859.05,0.10896722,0,Low
1,0,0,0,61,1,2,1,2,2,2,0,2,2,1,1,2,107.75,6521.9,0.4688986,1,Medium
0,0,0,0,11,1,0,0,2,0,0,2,0,0,1,1,3,54.6,617.85,0.13189854,0,Low
1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,1,71.3,157.75,0.8337669,1,High
1,0,0,0,25,1,0,2,1,1,1,1,1,1,1,1,0,19.5,516.3,0.08593648,0,Low
0,0,0,0,41,1,2,0,0,2,0,0,0,0,1,1,1,56.3,2364.0,0.20751156,0,Low
1,0,1,0,18,1,2,1,0,0,0,0,2,2,0,1,2,94.7,1687.95,0.8078955,1,High
1,1,1,0,72,1,2,1,0,2,2,0,2,2,2,1,0,104.15,7689.95,0.12332826,0,Low
0,0,1,1,71,1,2,0,2,2,2,2,2,2,2,1,1,90.55,6239.05,0.023319798,0,Low
0,0,1,1,34,1,0,0,2,2,2,0,0,0,1,1,3,60.8,2042.05,0.1323418,0,Low
1,0,0,0,29,1,0,1,0,0,2,2,2,2,0,1,1,98.8,2807.1,0.6286227,1,High
1,1,1,0,40,1,0,1,2,2,2,2,2,0,1,1,1,98.15,4116.8,0.2653647,0,Low
1,0,1,0,36,0,1,0,2,0,2,0,0,0,1,0,3,35.35,1317.95,0.107396394,0,Low
0,0,1,0,46,1,2,1,0,2,0,2,2,2,1,1,2,103.15,4594.65,0.58598846,1,Medium
0,0,0,0,58,1,2,1,2,2,2,0,2,2,1,1,2,107.75,6332.75,0.5862591,1,Medium
1,0,0,0,39,1,2,1,0,2,0,0,0,0,1,0,1,81.4,3213.75,0.21158716,0,Low
1,0,1,1,4,1,0,0,0,0,0,2,0,2,0,0,1,61.45,229.55,0.58311564,1,Medium
0,0,1,1,52,1,2,1,0,2,2,0,2,0,1,1,1,95.7,4976.15,0.3243573,0,Low
1,1,1,0,70,1,2,1,0,2,2,0,2,2,1,1,2,104.8,7308.95,0.5613447,1,Medium
1,1,1,0,65,1,0,1,0,0,0,0,0,0,1,1,0,70.95,4555.2,0.1654768,0,Low
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,44.95,44.95,0.7941122,1,High
0,0,1,0,70,1,2,1,0,0,2,0,2,2,1,1,2,97.65,6982.5,0.538943,1,Medium
0,1,1,1,29,0,1,0,0,2,2,0,0,0,0,1,3,35.65,1025.15,0.5350696,1,Medium
1,0,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,90.55,90.55,0.92753655,1,High
0,0,0,0,67,1,2,0,2,0,2,2,2,2,2,1,3,85.25,5714.2,0.055872675,0,Low
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.5,19.5,0.62061775,1,High
0,0,0,0,26,1,0,1,0,0,0,0,2,2,0,1,0,88.8,2274.35,0.65821993,1,High
0,0,1,1,30,1,2,2,1,1,1,1,1,1,2,1,3,25.1,789.55,0.054890025,0,Low
0,0,1,0,48,1,0,1,0,0,2,2,2,2,0,1,1,100.05,4834.0,0.5973292,1,Medium
0,0,1,1,55,1,0,0,2,2,0,0,0,0,0,0,2,55.7,3131.8,0.31583914,0,Low
1,0,0,0,7,1,2,1,0,0,0,0,0,2,0,1,3,85.2,602.55,0.8320259,1,High
1,0,0,0,37,1,2,1,2,0,0,0,2,0,0,1,2,91.15,3369.25,0.6163092,1,High
0,0,1,0,31,1,0,1,0,2,0,0,0,2,0,1,0,83.85,2674.15,0.6424517,1,High
1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,2,45.9,199.75,0.7387938,1,High
1,0,1,1,72,1,2,2,1,1,1,1,1,1,2,1,1,25.1,1790.8,0.01824339,0,Low
1,1,0,0,5,1,0,1,0,0,0,0,2,2,0,1,2,91.4,449.75,0.8750131,1,High
1,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,3,19.7,19.7,0.54904,1,Medium
0,1,0,0,15,1,0,1,0,0,0,0,2,2,0,1,2,91.5,1400.3,0.799316,1,High
1,0,1,1,8,1,0,0,2,0,0,0,0,0,0,1,1,51.3,411.6,0.39621145,1,Medium
0,0,0,0,35,1,0,2,1,1,1,1,1,1,1,0,3,21.1,741.0,0.07570521,0,Low
0,1,0,0,56,1,2,1,0,2,2,0,2,2,0,0,2,104.75,5841.35,0.62688565,1,High
1,0,1,0,42,1,2,1,0,0,2,2,2,2,0,1,0,106.15,4512.7,0.66869324,1,High
1,1,1,1,65,1,2,1,2,2,0,0,0,0,0,1,2,85.75,5688.45,0.3579032,1,Medium
0,0,1,1,2,1,0,2,1,1,1,1,1,1,1,0,3,20.3,31.9,0.14728954,0,Low
1,1,1,0,65,1,2,1,2,0,0,0,2,2,1,1,2,100.75,6674.65,0.4284945,1,Medium
0,0,0,0,18,1,2,1,0,0,0,0,0,0,0,1,2,74.15,1345.75,0.7401101,1,High
0,0,0,0,23,1,2,0,2,0,2,0,2,2,1,1,2,78.55,1843.05,0.37160835,1,Medium
0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,3,45.3,196.95,0.66042244,1,High
1,0,1,0,70,1,0,2,1,1,1,1,1,1,2,0,1,19.85,1433.8,0.027119065,0,Low
0,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0,2,50.7,214.55,0.726375,1,High
1,0,0,0,19,1,0,0,0,0,0,0,0,0,0,1,0,45.0,865.85,0.462568,1,Medium
0,0,0,0,18,1,0,1,0,2,2,0,0,0,0,0,2,77.8,1358.6,0.5675402,1,Medium
0,1,1,0,38,1,0,1,2,0,0,0,0,2,0,1,2,83.45,3147.15,0.64758843,1,High
1,0,0,0,2,1,2,1,0,0,0,0,0,0,0,1,1,73.25,131.05,0.85989654,1,High
1,0,0,0,47,1,2,1,2,2,0,0,2,0,1,0,0,94.8,4535.85,0.2686142,0,Low
0,0,1,1,52,1,0,2,1,1,1,1,1,1,2,0,0,20.1,1078.75,0.036992993,0,Low
1,0,0,0,9,1,2,0,0,0,0,0,0,2,0,0,3,59.9,542.4,0.5371615,1,Medium
0,0,1,0,26,1,2,0,2,2,2,2,2,2,1,1,1,90.1,2312.55,0.24327919,0,Low
1,0,1,1,8,1,0,0,0,0,2,0,0,0,0,1,2,51.05,415.05,0.6194368,1,High
1,0,1,0,44,1,0,0,0,2,2,2,2,0,1,1,2,70.95,3250.45,0.20169966,0,Low
0,0,0,0,3,0,1,0,0,2,0,0,0,0,0,0,3,29.2,98.5,0.67179424,1,High
1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,46.6,87.9,0.7860347,1,High
0,0,1,1,9,1,2,1,0,0,0,0,2,0,0,1,0,85.35,754.65,0.82543355,1,High
1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,75.35,75.35,0.93477863,1,High
1,0,0,0,25,1,0,1,2,0,0,0,0,0,0,0,0,74.3,1952.25,0.4421077,1,Medium
0,1,1,0,2,1,0,1,0,0,0,0,0,0,0,1,2,69.3,153.8,0.86529005,1,High
1,0,0,0,43,1,0,1,2,0,0,0,0,0,0,1,2,75.2,3198.6,0.5511117,1,Medium
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.9,20.9,0.5505653,1,Medium
0,0,1,0,58,1,2,1,0,2,2,0,0,2,1,1,2,94.3,5610.15,0.48617548,1,Medium
0,0,1,1,59,1,2,0,2,0,2,2,2,0,2,1,3,76.45,4519.5,0.04628607,0,Low
1,0,0,0,44,0,1,0,2,0,2,0,2,2,1,1,2,54.0,2440.25,0.3245076,0,Low
1,0,0,0,66,1,2,1,0,2,0,2,2,2,1,1,2,104.25,6860.6,0.51166046,1,Medium
1,0,1,1,68,1,0,2,1,1,1,1,1,1,2,0,0,19.95,1377.7,0.024846418,0,Low
1,0,0,0,9,0,1,0,0,0,0,0,0,0,0,1,2,24.95,190.25,0.73620147,1,High
1,0,0,0,19,1,2,1,2,0,2,0,0,0,0,1,2,84.75,1651.95,0.6660628,1,High
1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,3,19.75,78.3,0.31903064,0,Low
0,0,0,0,70,1,2,1,2,2,2,2,2,2,2,1,0,113.65,7939.25,0.27917346,0,Low
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,44.9,44.9,0.7941122,1,High
0,0,0,0,8,1,2,1,0,0,0,0,0,0,0,1,2,75.25,576.7,0.8336175,1,High
1,0,0,0,53,1,2,2,1,1,1,1,1,1,2,0,3,24.6,1279.0,0.03405683,0,Low
1,1,0,0,51,1,2,2,1,1,1,1,1,1,1,0,0,25.0,1260.7,0.11168026,0,Low
1,0,1,1,11,1,0,2,1,1,1,1,1,1,0,0,0,20.95,267.35,0.25509053,0,Low
1,0,1,1,60,1,2,1,2,0,2,2,2,2,2,1,2,110.6,6586.85,0.28581205,0,Low
1,0,0,0,17,1,0,0,2,2,0,0,0,0,0,1,1,55.5,934.15,0.35557076,1,Medium
1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,2,43.3,123.65,0.7766827,1,High
1,0,1,0,70,1,0,1,2,2,2,2,2,2,1,1,0,109.5,7534.65,0.41933748,1,Medium
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.45,19.45,0.55285555,1,Medium
1,1,0,0,43,1,2,1,0,0,0,0,2,0,0,1,2,84.85,3645.6,0.7170062,1,High
0,0,1,0,16,1,0,2,1,1,1,1,1,1,0,0,3,19.6,314.45,0.19932741,0,Low
0,0,1,1,57,1,0,0,2,2,0,0,0,0,1,0,2,53.45,3053.0,0.13197133,0,Low
1,0,1,1,37,1,0,2,1,1,1,1,1,1,1,0,1,19.8,677.05,0.08220173,0,Low
0,0,1,0,72,1,2,1,2,2,2,2,2,2,2,0,1,112.1,7965.95,0.052000344,0,Low
0,1,0,0,11,1,2,1,0,0,0,0,0,2,0,1,1,84.8,906.85,0.84751993,1,High
0,1,1,0,50,1,2,1,0,2,2,0,2,0,0,1,2,95.05,4888.7,0.6871335,1,High
1,1,0,0,5,1,0,0,0,0,2,0,0,0,0,0,2,50.35,237.25,0.6978258,1,High
1,0,1,0,1,1,2,1,0,0,0,0,0,0,0,1,0,74.6,74.6,0.90741175,1,High
1,0,0,0,16,1,0,2,1,1,1,1,1,1,0,1,3,19.7,342.4,0.23776239,0,Low
1,1,1,0,2,1,0,1,0,0,2,0,0,0,0,1,2,74.2,140.1,0.87888265,1,High
0,0,0,0,17,1,2,0,0,0,2,2,2,0,0,1,3,69.0,1108.0,0.48363686,1,Medium
0,0,0,0,16,1,0,2,1,1,1,1,1,1,1,0,1,19.35,295.55,0.09294036,0,Low
0,0,0,0,15,1,0,0,0,0,2,0,0,2,0,1,2,59.45,892.65,0.60704124,1,High
0,0,0,0,10,1,0,2,1,1,1,1,1,1,1,1,3,19.8,198.25,0.1050442,0,Low
0,0,0,1,46,1,0,1,2,2,0,2,2,2,1,1,0,105.2,4822.85,0.45467657,1,Medium
1,0,1,1,64,1,2,1,0,2,2,2,2,2,2,1,1,109.2,6741.15,0.25644866,0,Low
0,0,0,0,1,1,2,1,0,2,0,0,0,0,0,1,3,79.15,79.15,0.91294414,1,High
1,0,1,1,25,1,0,0,0,2,2,0,0,0,1,0,3,53.65,1355.45,0.13133787,0,Low
1,0,1,1,71,1,0,1,2,2,2,2,2,0,2,0,1,100.2,7209.0,0.05693846,0,Low
1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,1,3,45.15,438.4,0.51587003,1,Medium
0,0,1,1,72,1,0,1,2,2,2,2,2,2,2,1,0,108.65,7726.35,0.0735769,0,Low
0,0,1,0,49,0,1,0,2,0,0,0,2,0,0,0,0,40.65,2070.75,0.3215171,0,Low
1,0,1,1,29,0,1,0,2,2,2,2,0,2,1,1,1,55.35,1636.95,0.18708557,0,Low
1,0,1,0,72,1,2,1,2,2,2,2,0,2,2,0,0,105.6,7581.5,0.040560007,0,Low
1,0,1,0,31,1,2,1,0,2,2,0,2,0,0,0,2,93.8,3019.5,0.63252753,1,High
0,0,0,0,50,1,2,1,0,0,0,0,2,2,0,1,2,95.7,4729.75,0.7438812,1,High
1,0,1,0,71,1,2,0,2,0,2,2,2,2,2,0,2,83.2,6126.1,0.042330157,0,Low
1,1,1,0,70,1,2,0,2,2,2,2,2,2,2,0,1,90.05,6333.4,0.047077898,0,Low
1,0,0,0,71,1,2,1,2,0,0,2,0,2,1,0,1,97.65,6687.85,0.14795624,0,Low
1,0,1,1,61,1,0,0,2,2,2,2,0,0,2,1,0,68.05,4158.25,0.036547482,0,Low
1,0,0,0,32,1,0,1,0,0,0,2,2,2,0,1,2,96.2,3183.4,0.6624436,1,High
0,0,0,1,1,1,0,1,0,0,0,0,0,2,0,1,2,79.6,79.6,0.9200184,1,High
1,0,0,0,68,1,2,1,2,2,2,0,0,2,2,1,0,102.1,7149.35,0.18104272,0,Low
1,0,0,0,62,1,2,2,1,1,1,1,1,1,2,0,0,23.4,1429.65,0.027581766,0,Low
0,0,0,1,7,1,0,1,0,0,0,0,0,0,0,1,2,71.05,472.65,0.7680776,1,High
1,0,0,0,20,1,2,1,0,0,0,0,2,0,0,1,2,85.25,1734.5,0.78021365,1,High
1,0,1,1,6,1,0,2,1,1,1,1,1,1,1,0,3,19.45,113.5,0.1077313,0,Low
0,1,0,0,33,0,1,0,2,2,2,0,2,2,0,1,0,59.45,1884.65,0.46078897,1,Medium
1,0,1,1,28,1,2,1,0,0,0,0,2,2,1,0,0,92.2,2568.15,0.34649923,0,Low
1,0,0,0,27,1,0,2,1,1,1,1,1,1,2,0,1,19.85,470.0,0.03674127,0,Low
1,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,3,43.9,278.4,0.47543502,1,Medium
1,0,0,0,26,1,2,1,0,0,0,2,0,0,0,1,2,80.5,2088.8,0.6122405,1,High
1,1,0,0,5,1,2,1,0,2,0,0,0,2,0,1,2,89.8,502.6,0.8867828,1,High
1,1,0,0,30,1,2,1,2,0,0,0,0,2,0,1,1,90.5,2595.85,0.6154783,1,High
1,0,0,0,63,1,2,1,0,2,0,0,0,2,1,0,1,90.45,5825.5,0.2140882,0,Low
1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1,2,50.75,50.75,0.82158345,1,High
0,0,0,1,53,1,2,0,0,2,2,2,2,2,1,1,2,84.6,4449.75,0.29539645,0,Low
0,0,1,1,14,1,0,1,0,2,0,2,0,2,0,1,1,89.65,1208.35,0.66868204,1,High
0,0,0,0,21,1,0,1,0,2,0,2,2,2,0,1,0,99.15,1956.4,0.6355979,1,High
1,0,0,0,17,1,0,2,1,1,1,1,1,1,1,0,3,19.95,310.6,0.080065705,0,Low
1,0,1,1,16,1,0,2,1,1,1,1,1,1,2,0,3,20.5,290.55,0.037420675,0,Low
0,0,0,0,35,1,0,0,0,0,2,0,0,2,0,1,2,62.1,2096.1,0.5270323,1,Medium
0,1,0,0,32,1,0,1,0,0,0,0,0,2,0,1,2,79.5,2665.0,0.7314789,1,High
0,0,1,1,28,1,0,2,1,1,1,1,1,1,0,1,0,19.55,543.8,0.21523511,0,Low
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.35,20.35,0.6137267,1,High
1,0,0,0,59,0,1,0,0,0,0,2,2,2,0,1,2,51.7,3005.8,0.41617665,1,Medium
0,0,1,1,72,1,2,2,1,1,1,1,1,1,1,1,0,23.3,1623.15,0.035416644,0,Low
1,0,0,0,36,1,0,0,0,2,0,2,0,2,1,1,3,65.4,2498.4,0.23054719,0,Low
0,0,0,0,40,1,0,0,2,2,0,0,2,0,0,0,3,65.1,2586.0,0.28319708,0,Low
1,0,1,1,40,1,2,1,0,0,2,0,0,0,0,1,2,81.2,3292.3,0.6835769,1,High
0,0,0,1,9,1,0,0,0,0,2,2,2,2,0,1,3,72.9,651.4,0.5820666,1,Medium
1,0,1,1,63,1,0,0,2,2,2,2,2,0,2,0,1,74.5,4674.55,0.042799868,0,Low
0,0,0,0,3,1,0,1,0,0,0,0,2,0,0,1,2,80.5,232.35,0.8536791,1,High
1,0,1,1,40,0,1,0,0,2,2,2,2,2,1,0,3,60.3,2448.5,0.21799074,0,Low
1,0,1,0,8,1,0,1,2,0,0,0,0,0,0,1,3,75.0,658.1,0.52563304,1,Medium
1,1,1,0,34,1,0,1,2,0,0,2,2,0,1,0,3,90.15,3128.8,0.17828687,0,Low
1,0,0,0,5,0,1,0,2,0,2,2,0,0,0,0,3,40.0,223.45,0.39625135,1,Medium
1,1,0,0,9,1,2,1,0,2,0,0,2,2,0,1,1,99.45,919.4,0.88836193,1,High
1,0,1,0,9,1,2,0,0,2,2,0,0,2,0,1,1,69.05,653.95,0.67171395,1,High
1,0,1,1,31,1,2,0,0,0,0,0,0,2,0,0,0,59.7,1825.5,0.40032887,1,Medium
0,0,1,0,50,1,0,2,1,1,1,1,1,1,1,1,0,19.85,943.1,0.087032236,0,Low
0,0,0,0,2,1,0,1,2,2,0,2,0,0,0,1,2,86.25,181.65,0.69604164,1,High
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,45.65,45.65,0.8292009,1,High
1,0,0,0,8,1,0,1,0,0,0,0,0,0,0,1,3,70.1,551.35,0.6869045,1,High
0,0,0,0,9,0,1,0,0,2,0,0,0,2,0,0,2,40.75,359.4,0.59851843,1,Medium
0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,70.2,115.95,0.85489434,1,High
0,0,0,0,3,1,0,0,2,2,0,0,0,0,0,0,2,55.35,165.2,0.51253796,1,Medium
1,0,1,0,25,1,0,1,0,0,0,2,2,2,0,1,1,95.7,2338.35,0.6024902,1,High
1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,46.3,46.3,0.81948584,1,High
0,0,1,1,45,1,2,0,2,2,2,2,2,0,0,0,3,81.3,3541.1,0.28285095,0,Low
1,1,1,1,51,1,2,1,0,2,2,0,0,0,0,1,2,84.2,4146.05,0.64835685,1,High
0,0,1,1,55,1,0,2,1,1,1,1,1,1,0,0,1,20.0,1087.25,0.18188964,0,Low
0,0,0,0,38,1,2,0,2,2,2,0,0,0,0,1,0,66.15,2522.4,0.36559775,1,Medium
1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,45.85,81.0,0.69822127,1,High
1,0,1,1,38,1,0,2,1,1,1,1,1,1,0,0,2,19.6,717.3,0.20913148,0,Low
1,0,0,0,34,1,0,0,0,2,0,0,0,0,0,1,2,49.8,1734.2,0.4538508,1,Medium
0,0,1,0,70,1,2,1,0,0,2,0,2,2,1,1,2,101.75,7069.3,0.59553784,1,Medium
0,0,0,0,13,1,0,0,2,0,0,2,0,0,1,0,3,55.15,742.9,0.11241846,0,Low
1,0,0,0,39,1,2,1,0,0,0,0,0,0,0,0,2,75.25,3017.65,0.61820483,1,High
0,0,0,0,61,1,2,1,0,2,2,0,2,2,1,1,2,103.95,6423.0,0.56395036,1,Medium
0,0,0,0,12,1,2,1,0,0,2,0,2,2,0,1,0,100.15,1164.3,0.8729358,1,High
1,0,0,0,41,1,0,1,0,2,0,2,2,2,2,1,1,99.65,4220.35,0.23395273,0,Low
1,0,0,0,21,1,2,1,0,0,0,0,0,0,0,1,2,73.7,1558.7,0.7336564,1,High
1,1,0,0,55,0,1,0,0,0,2,0,2,2,1,1,0,50.05,2743.45,0.33309218,0,Low
1,0,1,0,69,0,1,0,2,0,2,2,2,2,2,0,0,60.25,4055.5,0.049290877,0,Low
1,1,1,1,26,1,2,1,0,2,2,0,2,2,0,0,2,105.75,2710.25,0.70435554,1,High
0,1,1,0,69,1,0,1,2,2,0,0,0,2,1,0,1,87.3,6055.55,0.17737775,0,Low
0,1,1,0,18,0,1,0,0,0,2,0,2,2,0,1,2,48.35,810.7,0.70971686,1,High
1,0,1,1,47,1,2,0,0,2,0,0,0,0,0,0,2,54.25,2538.2,0.4085238,1,Medium
0,0,1,1,72,1,0,0,2,2,2,2,2,2,2,0,0,85.3,6129.2,0.019118967,0,Low
1,1,1,0,33,0,1,0,0,2,2,2,2,0,0,1,2,50.0,1750.85,0.45504317,1,Medium
0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,1,3,24.4,36.55,0.76781017,1,High
0,0,1,1,72,1,2,0,2,2,2,2,2,2,2,0,1,90.95,6652.45,0.018198906,0,Low
1,1,1,0,37,1,0,1,0,0,0,0,0,0,0,1,0,72.25,2575.45,0.60916513,1,High
0,1,1,1,62,1,2,1,0,2,2,0,0,2,0,1,1,96.1,6019.35,0.44905376,1,Medium
0,0,1,0,71,1,0,2,1,1,1,1,1,1,2,0,1,19.85,1379.6,0.014082833,0,Low
1,0,0,1,23,1,0,0,0,2,0,2,0,0,0,1,0,55.3,1284.2,0.31120977,0,Low
0,0,0,0,16,1,0,2,1,1,1,1,1,1,1,0,3,20.1,296.15,0.082357526,0,Low
1,0,0,0,9,1,0,0,2,0,2,2,2,0,0,1,3,69.5,653.25,0.34388193,0,Low
1,0,1,1,17,1,2,2,1,1,1,1,1,1,2,1,3,25.15,412.6,0.062563315,0,Low
0,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,0,20.95,85.5,0.3608081,1,Medium
0,1,1,0,1,1,0,0,2,0,0,0,0,0,0,1,2,49.55,49.55,0.75893307,1,High
0,0,1,0,24,1,2,1,0,0,2,0,0,0,0,1,3,79.65,1928.7,0.65313447,1,High
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,71.25,71.25,0.91611135,1,High
1,1,0,0,72,1,2,1,2,2,2,2,2,2,2,0,0,113.8,7845.8,0.057503715,0,Low
0,0,1,0,72,1,2,2,1,1,1,1,1,1,2,0,2,24.55,1750.7,0.01788126,0,Low
0,0,0,1,11,1,0,2,1,1,1,1,1,1,0,0,1,19.7,216.2,0.24934138,0,Low
1,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,3,20.25,178.5,0.25626418,0,Low
0,1,1,0,2,1,0,0,0,2,0,0,0,0,0,0,1,50.15,115.1,0.750032,1,High
0,1,1,0,60,1,2,1,0,0,2,0,2,2,1,1,1,100.5,6029.0,0.46046102,1,Medium
1,1,1,0,29,1,2,1,0,2,2,0,0,2,0,1,2,95.9,2745.2,0.7665528,1,High
0,0,0,0,49,1,0,0,0,0,2,2,2,2,2,1,0,74.45,3721.9,0.08933658,0,Low
0,1,0,0,30,1,2,1,0,2,2,0,2,2,0,1,2,104.1,3121.1,0.7996469,1,High
0,0,1,0,53,1,0,2,1,1,1,1,1,1,1,0,1,19.05,990.45,0.08332431,0,Low
1,0,0,1,39,1,2,2,1,1,1,1,1,1,2,0,3,25.0,1004.35,0.0412311,0,Low
0,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,3,19.05,157.65,0.22534998,0,Low
1,0,0,0,39,1,0,1,0,0,2,2,0,0,1,0,2,81.9,3219.75,0.214611,0,Low
1,1,0,0,8,1,0,1,0,0,0,0,0,0,0,1,2,69.7,572.85,0.76499254,1,High
0,0,1,1,51,1,2,1,0,0,2,0,0,2,1,1,2,90.15,4554.85,0.41601738,1,Medium
1,0,1,1,71,1,2,2,1,1,1,1,1,1,2,0,1,25.35,1847.55,0.016240554,0,Low
1,1,0,0,71,1,2,2,1,1,1,1,1,1,2,1,3,24.65,1766.75,0.019563178,0,Low
0,1,1,0,70,1,0,2,1,1,1,1,1,1,2,1,1,19.55,1462.05,0.032059412,0,Low
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,25.25,25.25,0.8480206,1,High
1,0,1,0,38,0,1,0,2,2,0,2,2,2,2,1,0,60.0,2193.2,0.07730381,0,Low
0,0,1,0,28,1,0,1,0,2,2,0,0,2,0,0,1,89.9,2433.5,0.5640596,1,Medium
0,0,1,0,32,1,0,2,1,1,1,1,1,1,0,0,0,19.4,641.15,0.18546133,0,Low
1,1,1,0,49,1,0,0,0,2,0,0,0,0,2,0,3,49.8,2398.4,0.08656154,0,Low
0,0,1,1,37,1,2,2,1,1,1,1,1,1,2,1,0,24.1,861.85,0.05949914,0,Low
0,0,0,0,10,1,0,0,0,0,2,2,0,0,0,0,2,54.25,583.0,0.460831,1,Medium
1,0,1,0,67,1,2,1,2,2,2,0,2,2,1,0,1,109.9,7332.4,0.40006807,1,Medium
1,0,0,0,7,0,1,0,0,0,2,2,0,0,1,1,1,35.5,249.55,0.28329137,0,Low
0,0,0,0,51,1,0,1,0,0,0,0,2,2,1,0,1,87.55,4475.9,0.30325785,0,Low
0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,2,45.15,416.45,0.5465867,1,Medium
0,0,0,0,9,1,0,1,0,0,0,0,2,2,0,1,3,88.4,788.6,0.78657174,1,High
1,0,0,0,4,1,0,0,0,0,0,2,0,0,0,1,3,50.8,202.3,0.5739643,1,Medium
1,0,1,0,71,1,2,1,2,2,2,0,2,0,2,1,2,99.0,6994.6,0.09666432,0,Low
0,0,1,1,50,1,2,1,0,0,0,0,2,0,0,1,0,84.4,4116.15,0.5782922,1,Medium
0,1,1,1,24,1,0,1,0,0,2,0,2,2,2,1,2,96.55,2263.45,0.38154933,1,Medium
1,0,1,0,22,1,0,0,2,0,0,0,2,0,1,1,0,59.75,1374.35,0.16993077,0,Low
1,0,0,0,44,1,2,1,2,2,2,0,2,2,0,1,2,111.5,4915.15,0.6891694,1,High
0,0,1,1,33,1,2,2,1,1,1,1,1,1,0,0,0,24.25,838.5,0.22128995,0,Low
0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,75.1,75.1,0.92683965,1,High
0,0,1,0,54,1,2,0,0,0,0,0,2,2,1,1,1,70.15,3715.65,0.32727414,0,Low
1,0,0,0,42,1,2,1,0,2,0,0,2,2,0,1,2,101.75,4273.45,0.76178783,1,High
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.8,45.8,0.78752935,1,High
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.5,20.5,0.5539351,1,Medium
1,0,0,0,30,1,0,0,2,2,0,2,2,0,1,0,2,70.4,2044.75,0.14255658,0,Low
0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,3,30.55,30.55,0.68907446,1,High
1,0,1,1,16,1,2,0,2,2,0,2,2,2,0,0,2,84.9,1398.25,0.5094668,1,Medium
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.1,20.1,0.6367088,1,High
1,0,1,0,9,0,1,0,0,0,0,2,2,0,0,0,3,40.65,328.95,0.47967893,1,Medium
1,1,1,0,46,1,2,1,0,0,2,0,2,2,0,1,2,101.0,4680.05,0.7876723,1,High
